date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,season,team
2020-08-15,21:30,Série A,Matchweek 3,Sat,Home,D,1,1,Goiás,0.5,0.5,65.0,,Wéverton,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,,12,3,21.6,1.0,0,0,2020,Palmeiras
2020-08-19,19:30,Série A,Matchweek 4,Wed,Away,W,1,0,Ath Paranaense,0.5,0.8,45.0,,Wéverton,4-2-3-1,Caio Max Augusto Vieira,Match Report,,10,3,20.0,0.0,0,0,2020,Palmeiras
2020-08-23,16:00,Série A,Matchweek 5,Sun,Home,W,2,1,Santos,1.9,0.5,49.0,,Wéverton,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,,16,4,22.6,2.0,1,1,2020,Palmeiras
2020-08-29,19:00,Série A,Matchweek 6,Sat,Away,D,1,1,Bahia,1.5,0.4,51.0,,Wéverton,4-2-3-1,Bruno Arleu de Araujo,Match Report,,11,5,20.3,0.0,0,0,2020,Palmeiras
2020-09-02,21:30,Série A,Matchweek 7,Wed,Home,D,1,1,Internacional,1.0,1.1,49.0,,Bruno Henrique,4-3-2-1,Wilton Sampaio,Match Report,,11,1,18.3,0.0,0,0,2020,Palmeiras
2020-09-06,11:00,Série A,Matchweek 8,Sun,Away,W,2,1,Bragantino,1.1,0.8,63.0,,Luiz Adriano,4-1-4-1,Marcelo de Lima Henrique,Match Report,,14,4,22.4,1.0,0,0,2020,Palmeiras
2020-09-10,19:15,Série A,Matchweek 9,Thu,Away,W,2,0,Corinthians,2.6,0.5,46.0,,Luiz Adriano,4-1-4-1,Leandro Pedro Vuaden,Match Report,,20,7,18.5,1.0,1,1,2020,Palmeiras
2020-09-13,19:45,Série A,Matchweek 10,Sun,Home,D,2,2,Sport Recife,1.9,1.4,63.0,,Willian,4-2-3-1,Diego Pombo Lopez,Match Report,,20,7,21.5,2.0,0,0,2020,Palmeiras
2020-09-16,20:30,Libertadores,Group stage,Wed,Away,W,2,1,bo Bolívar,1.7,1.1,36.0,,Gustavo Gómez,4-1-4-1,Piero Maza,Match Report,,13,7,22.1,1.0,1,1,2020,Palmeiras
2020-09-20,16:00,Série A,Matchweek 11,Sun,Away,D,1,1,Grêmio,0.4,1.0,36.0,,Felipe Melo,4-3-2-1,Rodrigo D'Alonso Ferreira,Match Report,,9,2,26.4,0.0,0,0,2020,Palmeiras
2020-09-23,20:30,Libertadores,Group stage,Wed,Away,D,0,0,py Guaraní,0.4,0.9,57.0,,Gustavo Gómez,4-1-2-1-2◆,Néstor Pitana,Match Report,,4,2,16.8,0.0,0,0,2020,Palmeiras
2020-09-27,16:00,Série A,Matchweek 12,Sun,Home,D,1,1,Flamengo,0.9,1.5,60.0,,Felipe Melo,4-1-4-1,Jean Pierre Goncalves Lima,Match Report,,17,7,26.7,1.0,0,0,2020,Palmeiras
2020-09-30,19:15,Libertadores,Group stage,Wed,Home,W,5,0,bo Bolívar,2.2,0.8,57.0,,Felipe Melo,4-2-3-1,Leodán González,Match Report,,23,9,19.3,0.0,0,0,2020,Palmeiras
2020-10-03,19:00,Série A,Matchweek 13,Sat,Home,W,2,1,Ceará,2.3,1.5,63.0,,Felipe Melo,4-2-3-1,Bruno Arleu de Araujo,Match Report,,28,11,21.9,1.0,0,0,2020,Palmeiras
2020-10-07,21:30,Série A,Matchweek 14,Wed,Away,L,1,2,Botafogo (RJ),2.4,1.8,64.0,,Felipe Melo,4-2-3-1,Rodolpho Toski Marques,Match Report,,18,3,18.5,1.0,0,1,2020,Palmeiras
2020-10-10,19:00,Série A,Matchweek 15,Sat,Home,L,0,2,São Paulo,0.5,1.9,47.0,,Felipe Melo,4-2-3-1,Leandro Pedro Vuaden,Match Report,,9,3,20.8,1.0,0,0,2020,Palmeiras
2020-10-14,18:00,Série A,Matchweek 16,Wed,Home,L,1,3,Coritiba,1.7,2.2,54.0,,Felipe Melo,4-1-4-1,Jefferson Ferreira de Moraes,Match Report,,16,5,20.5,2.0,0,0,2020,Palmeiras
2020-10-18,20:30,Série A,Matchweek 17,Sun,Away,L,0,2,Fortaleza,1.0,1.4,49.0,,Gustavo Gómez,4-4-2,Marcelo de Lima Henrique,Match Report,,14,3,19.9,0.0,0,0,2020,Palmeiras
2020-10-21,21:30,Libertadores,Group stage,Wed,Home,W,5,0,ar Tigre,3.7,1.1,58.0,,Gustavo Gómez,4-2-3-1,Esteban Ostojich,Match Report,,20,8,17.7,2.0,0,1,2020,Palmeiras
2020-10-25,16:00,Série A,Matchweek 18,Sun,Away,W,3,0,Atl Goianiense,1.9,0.9,43.0,,Felipe Melo,4-2-3-1,Savio Pereira,Match Report,,12,4,19.0,0.0,0,0,2020,Palmeiras
2020-11-02,17:00,Série A,Matchweek 19,Mon,Home,W,3,0,Atlético Mineiro,2.4,0.6,36.0,,Felipe Melo,4-2-3-1,Braulio da Silva Machado,Match Report,,19,8,17.6,0.0,0,0,2020,Palmeiras
2020-11-08,16:00,Série A,Matchweek 20,Sun,Away,W,1,0,Vasco da Gama,1.5,0.4,55.0,,Felipe Melo,4-2-3-1,Anderson Daronco,Match Report,,7,2,21.7,1.0,0,1,2020,Palmeiras
2020-11-14,21:30,Série A,Matchweek 21,Sat,Home,W,2,0,Fluminense,1.4,0.5,51.0,,Willian,4-2-3-1,Leandro Pedro Vuaden,Match Report,,8,4,20.7,0.0,1,1,2020,Palmeiras
2020-11-21,21:00,Série A,Matchweek 22,Sat,Away,L,0,1,Goiás,0.6,0.4,41.0,,Gustavo Gómez,3-4-1-2,Bruno Arleu de Araujo,Match Report,,14,3,24.3,1.0,0,0,2020,Palmeiras
2020-11-25,17:15,Libertadores,Round of 16,Wed,Away,W,3,1,ec Delfín SC,2.5,0.4,54.0,,Gustavo Gómez,4-2-3-1,Leodán González,Match Report,Leg 1 of 2,14,6,21.9,2.0,1,1,2020,Palmeiras
2020-11-28,17:00,Série A,Matchweek 23,Sat,Home,W,3,0,Ath Paranaense,3.2,0.5,58.0,,Gustavo Gómez,4-2-3-1,Anderson Daronco,Match Report,,22,8,15.4,1.0,0,0,2020,Palmeiras
2020-12-02,19:15,Libertadores,Round of 16,Wed,Home,W,5,0,ec Delfín SC,2.8,0.6,63.0,,Gustavo Gómez,4-2-3-1,Darío Herrera,Match Report,Leg 2 of 2; Palmeiras won,17,7,15.9,0.0,0,0,2020,Palmeiras
2020-12-05,17:00,Série A,Matchweek 24,Sat,Away,D,2,2,Santos,1.7,1.9,40.0,,Willian,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,10,4,21.7,1.0,1,1,2020,Palmeiras
2020-12-08,21:30,Libertadores,Quarter-finals,Tue,Away,D,1,1,py Libertad,0.5,1.7,62.0,,Gustavo Gómez,4-2-3-1,Fernando Rapallini,Match Report,Leg 1 of 2,11,4,21.7,3.0,0,0,2020,Palmeiras
2020-12-12,19:00,Série A,Matchweek 25,Sat,Home,W,3,0,Bahia,2.3,1.2,59.0,,Gustavo Gómez,4-2-3-1,Rafael Traci,Match Report,,14,6,22.3,1.0,1,1,2020,Palmeiras
2020-12-15,21:30,Libertadores,Quarter-finals,Tue,Home,W,3,0,py Libertad,3.6,0.9,60.0,,Gustavo Gómez,4-2-3-1,Jesús Valenzuela,Match Report,Leg 2 of 2; Palmeiras won,22,12,19.6,1.0,0,0,2020,Palmeiras
2020-12-19,21:00,Série A,Matchweek 26,Sat,Away,L,0,2,Internacional,0.5,1.7,59.0,,Gustavo Gómez,4-2-3-1,Savio Pereira,Match Report,,13,0,22.7,0.0,0,0,2020,Palmeiras
2020-12-27,18:15,Série A,Matchweek 27,Sun,Home,W,1,0,Bragantino,0.7,1.5,42.0,,Wéverton,4-2-3-1,Raphael Claus,Match Report,,6,1,20.3,0.0,0,0,2020,Palmeiras
2021-01-05,21:30,Libertadores,Semi-finals,Tue,Away,W,3,0,ar River Plate,1.8,1.9,30.0,,Gustavo Gómez,3-4-3,Leodán González,Match Report,Leg 1 of 2,11,7,16.6,0.0,0,0,2020,Palmeiras
2021-01-09,19:00,Série A,Matchweek 29,Sat,Away,W,1,0,Sport Recife,1.5,0.6,41.0,,Willian,3-4-3,Dyorgines José Padovani Andrade,Match Report,,12,4,20.2,0.0,0,0,2020,Palmeiras
2021-01-12,21:30,Libertadores,Semi-finals,Tue,Home,L,0,2,ar River Plate,0.3,2.0,35.0,,Gustavo Gómez,3-4-3,Esteban Ostojich,Match Report,Leg 2 of 2; Palmeiras won,6,0,29.2,2.0,0,0,2020,Palmeiras
2021-01-15,21:30,Série A,Matchweek 30,Fri,Home,D,1,1,Grêmio,1.7,1.3,45.0,,Wéverton,4-2-3-1,Bruno Arleu de Araujo,Match Report,,16,6,19.8,0.0,0,0,2020,Palmeiras
2021-01-18,19:00,Série A,Matchweek 28,Mon,Home,W,4,0,Corinthians,2.4,0.4,55.0,,Luiz Adriano,4-1-4-1,Jean Pierre Goncalves Lima,Match Report,,15,8,19.3,0.0,0,0,2020,Palmeiras
2021-01-21,19:00,Série A,Matchweek 31,Thu,Away,L,0,2,Flamengo,0.9,1.5,49.0,,Luiz Adriano,4-1-4-1,Savio Pereira,Match Report,,6,0,21.6,1.0,0,0,2020,Palmeiras
2021-01-24,16:00,Série A,Matchweek 32,Sun,Away,L,1,2,Ceará,1.5,1.5,60.0,,Gustavo Gómez,4-2-3-1,Braulio da Silva Machado,Match Report,,12,4,18.8,0.0,0,0,2020,Palmeiras
2021-01-26,20:00,Série A,Matchweek 1,Tue,Home,D,1,1,Vasco da Gama,1.9,0.6,54.0,,Felipe Melo,4-1-4-1,Anderson Daronco,Match Report,,14,3,20.8,0.0,0,0,2020,Palmeiras
2021-01-30,17:00,Libertadores,Final,Sat,Home,W,1,0,br Santos,0.4,0.5,42.0,,Gustavo Gómez,4-1-4-1,Patricio Loustau,Match Report,,8,1,17.8,1.0,0,0,2020,Palmeiras
2021-02-02,16:00,Série A,Matchweek 33,Tue,Home,D,1,1,Botafogo (RJ),1.4,1.3,54.0,,Felipe Melo,4-2-3-1,Felipe Fernandes de Lima,Match Report,,17,2,15.1,0.0,0,0,2020,Palmeiras
2021-02-14,18:15,Série A,Matchweek 36,Sun,Home,W,3,0,Fortaleza,1.1,0.3,67.0,,Gustavo Gómez,3-4-3,Ricardo Marques Ribeiro,Match Report,,13,6,24.0,1.0,0,0,2020,Palmeiras
2021-02-17,19:30,Série A,Matchweek 35,Wed,Away,L,0,1,Coritiba,0.8,0.5,53.0,,Willian,4-2-3-1,Ramon Abatti Abel,Match Report,,15,4,24.5,2.0,0,0,2020,Palmeiras
2021-02-19,21:30,Série A,Matchweek 34,Fri,Away,D,1,1,São Paulo,0.5,1.1,56.0,,Felipe Melo,4-2-3-1,Leandro Pedro Vuaden,Match Report,,8,2,24.6,0.0,0,0,2020,Palmeiras
2021-02-22,18:00,Série A,Matchweek 37,Mon,Home,D,1,1,Atl Goianiense,1.1,0.4,63.0,,Felipe Melo,4-2-3-1,Caio Max Augusto Vieira,Match Report,,19,4,22.6,0.0,0,0,2020,Palmeiras
2021-02-25,21:30,Série A,Matchweek 38,Thu,Away,L,0,2,Atlético Mineiro,1.0,2.0,48.0,,Zé Rafael,4-1-3-2,Heber Roberto Lopes,Match Report,,9,4,17.2,1.0,0,0,2020,Palmeiras
2020-03-03,19:15,Libertadores,Group stage,Tue,Away,W,2,1,ar Defensa y Just,1.2,1.0,41.0,,Carlos Sánchez,3-4-3,Gustavo Tejera,Match Report,,9,3,16.6,0.0,0,0,2020,Santos
2020-03-10,19:15,Libertadores,Group stage,Tue,Home,W,1,0,ec Delfín SC,1.4,1.1,55.0,,Carlos Sánchez,4-3-3,Kevin Ortega,Match Report,,15,4,19.9,0.0,0,0,2020,Santos
2020-08-09,16:00,Série A,Matchweek 1,Sun,Home,D,1,1,Bragantino,1.6,1.1,54.0,,Alison,4-3-3,Ricardo Marques Ribeiro,Match Report,,9,4,18.1,0.0,0,1,2020,Santos
2020-08-13,19:30,Série A,Matchweek 2,Thu,Away,L,0,2,Internacional,0.3,2.6,42.0,,Alison,3-5-2,Marcelo de Lima Henrique,Match Report,,6,1,16.9,0.0,0,0,2020,Santos
2020-08-16,19:45,Série A,Matchweek 3,Sun,Home,W,3,1,Ath Paranaense,1.8,1.4,33.0,,Alison,4-3-3,Anderson Daronco,Match Report,,11,6,18.9,0.0,0,0,2020,Santos
2020-08-20,19:15,Série A,Matchweek 4,Thu,Away,W,1,0,Sport Recife,1.2,0.6,58.0,,Alison,4-3-3,Jose Mendonca da Silva Junior,Match Report,,16,5,23.7,1.0,0,0,2020,Santos
2020-08-23,16:00,Série A,Matchweek 5,Sun,Away,L,1,2,Palmeiras,0.5,1.9,51.0,,Alison,4-3-3,Vinicius Gonçalves Dias Araujo,Match Report,,8,1,21.6,1.0,0,0,2020,Santos
2020-08-30,16:00,Série A,Matchweek 6,Sun,Home,L,0,1,Flamengo,1.2,2.9,53.0,,Pará,4-3-3,Wilton Sampaio,Match Report,,22,6,18.9,1.0,0,0,2020,Santos
2020-09-02,21:30,Série A,Matchweek 7,Wed,Home,D,2,2,Vasco da Gama,0.9,1.3,61.0,,Alison,4-3-3,Rodrigo D'Alonso Ferreira,Match Report,,13,5,23.1,3.0,0,0,2020,Santos
2020-09-05,21:00,Série A,Matchweek 8,Sat,Away,W,1,0,Ceará,0.5,2.2,39.0,,Alison,4-2-3-1,Wagner Reway,Match Report,,7,4,18.5,1.0,0,0,2020,Santos
2020-09-09,21:30,Série A,Matchweek 9,Wed,Home,W,3,1,Atlético Mineiro,1.6,2.1,41.0,,Diego Pituca,4-3-3,Wagner do Nascimento Magalhaes,Match Report,,7,3,23.6,1.0,1,1,2020,Santos
2020-09-12,19:00,Série A,Matchweek 10,Sat,Home,D,2,2,São Paulo,1.0,1.3,54.0,,Alison,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,10,5,19.5,2.0,0,0,2020,Santos
2020-09-15,21:30,Libertadores,Group stage,Tue,Home,D,0,0,py Olimpia,1.1,0.5,60.0,,Carlos Sánchez,4-3-3,Leodán González,Match Report,,18,3,21.4,2.0,0,0,2020,Santos
2020-09-20,18:15,Série A,Matchweek 11,Sun,Away,D,0,0,Botafogo (RJ),1.5,0.8,56.0,,Lucas Veríssimo,4-3-3,Jose Mendonca da Silva Junior,Match Report,,21,6,22.8,3.0,0,0,2020,Santos
2020-09-24,21:00,Libertadores,Group stage,Thu,Away,W,2,1,ec Delfín SC,1.5,1.7,57.0,,Carlos Sánchez,4-3-3,Kevin Ortega,Match Report,,16,5,18.9,1.0,0,0,2020,Santos
2020-09-27,20:30,Série A,Matchweek 12,Sun,Home,D,1,1,Fortaleza,1.2,1.0,54.0,,Marinho,4-1-4-1,Heber Roberto Lopes,Match Report,,15,6,15.1,0.0,0,0,2020,Santos
2020-10-01,18:00,Libertadores,Group stage,Thu,Away,W,3,2,py Olimpia,1.9,1.5,41.0,,Carlos Sánchez,3-4-3,Néstor Pitana,Match Report,,10,3,23.6,3.0,1,1,2020,Santos
2020-10-04,18:15,Série A,Matchweek 13,Sun,Away,W,3,2,Goiás,2.4,1.2,45.0,,Alison,4-1-4-1,Marielson Alves Silva,Match Report,,9,3,18.2,2.0,1,1,2020,Santos
2020-10-07,19:00,Série A,Matchweek 14,Wed,Away,D,1,1,Corinthians,0.9,0.7,38.0,,Pará,4-4-2,Marcelo de Lima Henrique,Match Report,,6,2,19.5,1.0,0,0,2020,Santos
2020-10-11,16:00,Série A,Matchweek 15,Sun,Home,W,2,1,Grêmio,2.1,0.6,56.0,,Marinho,4-2-3-1,Braulio da Silva Machado,Match Report,,9,4,19.9,0.0,2,2,2020,Santos
2020-10-14,20:30,Série A,Matchweek 16,Wed,Home,L,0,1,Atl Goianiense,1.0,1.1,58.0,,Pará,4-1-4-1,Igor Junior Benevenuto,Match Report,,13,3,18.4,1.0,0,0,2020,Santos
2020-10-17,19:00,Série A,Matchweek 17,Sat,Away,W,2,1,Coritiba,1.5,1.2,43.0,,Yeferson Soteldo,4-1-4-1,Bruno Arleu de Araujo,Match Report,,5,1,22.3,0.0,1,1,2020,Santos
2020-10-20,19:15,Libertadores,Group stage,Tue,Home,W,2,1,ar Defensa y Just,3.0,1.8,51.0,,Yeferson Soteldo,4-2-3-1,Leodán González,Match Report,,13,6,15.0,1.0,0,0,2020,Santos
2020-10-25,16:00,Série A,Matchweek 18,Sun,Away,L,1,3,Fluminense,0.9,1.7,52.0,,Lucas Veríssimo,4-4-1-1,Anderson Daronco,Match Report,,9,2,21.3,0.0,0,0,2020,Santos
2020-11-01,18:15,Série A,Matchweek 19,Sun,Home,W,3,1,Bahia,1.1,2.0,55.0,,Marinho,4-3-3,Heber Roberto Lopes,Match Report,,9,6,19.5,3.0,0,0,2020,Santos
2020-11-08,18:15,Série A,Matchweek 20,Sun,Away,D,1,1,Bragantino,0.2,1.5,52.0,,Lucas Veríssimo,4-1-4-1,Vinicius Furlan,Match Report,,4,0,20.6,0.0,0,0,2020,Santos
2020-11-14,16:30,Série A,Matchweek 21,Sat,Home,W,2,0,Internacional,0.8,1.6,39.0,,Pará,4-2-3-1,Savio Pereira,Match Report,,10,7,23.7,2.0,0,0,2020,Santos
2020-11-21,19:00,Série A,Matchweek 22,Sat,Away,L,0,1,Ath Paranaense,0.5,1.6,40.0,,Pará,4-2-3-1,Marcelo de Lima Henrique,Match Report,,5,4,14.1,0.0,0,0,2020,Santos
2020-11-24,17:15,Libertadores,Round of 16,Tue,Away,W,2,1,ec LDU de Quito,1.2,1.4,36.0,,Alison,4-2-3-1,Fernando Rapallini,Match Report,Leg 1 of 2,8,5,25.7,2.0,1,1,2020,Santos
2020-11-28,17:00,Série A,Matchweek 23,Sat,Home,W,4,2,Sport Recife,2.4,1.1,59.0,,Pará,4-3-3,Wilton Sampaio,Match Report,,9,3,27.7,3.0,2,2,2020,Santos
2020-12-01,19:15,Libertadores,Round of 16,Tue,Home,L,0,1,ec LDU de Quito,1.2,0.9,52.0,,Alison,4-2-3-1,Néstor Pitana,Match Report,Leg 2 of 2; Santos won,18,2,19.1,1.0,0,0,2020,Santos
2020-12-05,17:00,Série A,Matchweek 24,Sat,Home,D,2,2,Palmeiras,1.9,1.7,60.0,,Pará,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,15,5,19.4,1.0,0,0,2020,Santos
2020-12-09,19:15,Libertadores,Quarter-finals,Wed,Away,D,1,1,br Grêmio,1.2,1.2,38.0,,Pará,4-3-3,Juan Benítez,Match Report,Leg 1 of 2,13,5,24.3,0.0,0,0,2020,Santos
2020-12-13,16:00,Série A,Matchweek 25,Sun,Away,L,1,4,Flamengo,0.6,3.7,44.0,,Alison,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,,6,3,20.7,1.0,0,0,2020,Santos
2020-12-16,19:15,Libertadores,Quarter-finals,Wed,Home,W,4,1,br Grêmio,3.3,1.8,30.0,,Alison,4-2-3-1,Wilmar Roldán,Match Report,Leg 2 of 2; Santos won,17,8,16.7,1.0,0,0,2020,Santos
2020-12-20,16:00,Série A,Matchweek 26,Sun,Away,L,0,1,Vasco da Gama,1.5,0.9,64.0,,Alison,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,18,5,21.2,2.0,0,0,2020,Santos
2020-12-27,18:15,Série A,Matchweek 27,Sun,Home,D,1,1,Ceará,0.5,1.9,64.0,,Luan Peres Petroni,4-3-3,Rodolpho Toski Marques,Match Report,,11,5,20.1,0.0,0,0,2020,Santos
2021-01-06,19:15,Libertadores,Semi-finals,Wed,Away,D,0,0,ar Boca Juniors,0.4,0.4,54.0,,Alison,4-2-3-1,Roberto Tobar,Match Report,Leg 1 of 2,10,2,27.7,1.0,0,0,2020,Santos
2021-01-10,16:00,Série A,Matchweek 29,Sun,Away,W,1,0,São Paulo,0.3,1.8,32.0,,Alex,4-1-4-1,Braulio da Silva Machado,Match Report,,7,2,21.4,1.0,0,0,2020,Santos
2021-01-13,19:15,Libertadores,Semi-finals,Wed,Home,W,3,0,ar Boca Juniors,2.3,0.9,45.0,,Alison,4-3-3,Wilmar Roldán,Match Report,Leg 2 of 2; Santos won,20,8,19.8,1.0,0,0,2020,Santos
2021-01-17,16:00,Série A,Matchweek 30,Sun,Home,W,2,1,Botafogo (RJ),1.9,1.0,59.0,,Pará,4-2-3-1,Leandro Pedro Vuaden,Match Report,,23,5,18.6,3.0,0,0,2020,Santos
2021-01-21,19:00,Série A,Matchweek 31,Thu,Away,L,0,2,Fortaleza,1.3,1.8,52.0,,Luiz Felipe,4-1-4-1,Ricardo Marques Ribeiro,Match Report,,11,2,21.3,1.0,0,1,2020,Santos
2021-01-24,18:15,Série A,Matchweek 32,Sun,Home,L,3,4,Goiás,3.8,1.9,64.0,,Pará,4-3-3,Wagner do Nascimento Magalhaes,Match Report,,19,7,18.3,0.0,1,1,2020,Santos
2021-01-26,20:00,Série A,Matchweek 28,Tue,Away,L,0,2,Atlético Mineiro,0.8,1.2,35.0,,Luiz Felipe,4-1-4-1,Paulo Roberto Alves Júnior,Match Report,,5,3,12.9,0.0,0,0,2020,Santos
2021-01-30,17:00,Libertadores,Final,Sat,Away,L,0,1,br Palmeiras,0.5,0.4,58.0,,Alison,4-1-4-1,Patricio Loustau,Match Report,,6,2,18.7,0.0,0,0,2020,Santos
2021-02-03,16:00,Série A,Matchweek 34,Wed,Away,D,3,3,Grêmio,2.2,1.7,38.0,,Alison,4-1-4-1,Wilton Sampaio,Match Report,,7,4,18.8,0.0,2,2,2020,Santos
2021-02-06,21:00,Série A,Matchweek 35,Sat,Away,D,1,1,Atl Goianiense,2.9,1.7,69.0,,Alison,4-2-3-1,Marcelo de Lima Henrique,Match Report,,17,2,16.5,1.0,1,1,2020,Santos
2021-02-13,19:00,Série A,Matchweek 36,Sat,Home,W,2,0,Coritiba,2.0,0.3,56.0,,Alison,4-3-3,Bruno Arleu de Araujo,Match Report,,17,6,19.9,2.0,0,0,2020,Santos
2021-02-17,19:00,Série A,Matchweek 33,Wed,Home,W,1,0,Corinthians,2.2,0.4,46.0,,Alison,4-3-3,Vinicius Gonçalves Dias Araujo,Match Report,,11,5,14.3,0.0,0,0,2020,Santos
2021-02-21,18:15,Série A,Matchweek 37,Sun,Home,D,1,1,Fluminense,0.9,0.4,61.0,,Alison,4-3-3,Savio Pereira,Match Report,,8,2,19.0,1.0,0,0,2020,Santos
2021-02-25,21:30,Série A,Matchweek 38,Thu,Away,L,0,2,Bahia,1.0,2.7,51.0,,Jean Mota,4-4-1-1,Paulo Roberto Alves Júnior,Match Report,,15,5,20.1,1.0,0,0,2020,Santos
2020-03-03,21:30,Libertadores,Group stage,Tue,Home,W,1,0,uy Peñarol,1.8,0.2,66.0,,Wellington Martins,4-1-4-1,Eber Aguino,Match Report,,16,4,18.8,0.0,0,0,2020,Athletico Paranaense
2020-03-11,19:15,Libertadores,Group stage,Wed,Away,L,0,1,cl Colo-Colo,0.8,1.1,63.0,,Wellington Martins,4-1-4-1,Nicolás Gallo,Match Report,,12,2,19.4,1.0,0,0,2020,Athletico Paranaense
2020-08-08,19:00,Série A,Matchweek 1,Sat,Away,W,2,0,Fortaleza,2.6,0.5,52.0,,Nikão,4-3-3,Braulio da Silva Machado,Match Report,,13,5,17.0,1.0,0,0,2020,Athletico Paranaense
2020-08-12,19:15,Série A,Matchweek 2,Wed,Home,W,2,1,Goiás,2.4,1.7,77.0,,Wellington Martins,4-3-3,Diego Pombo Lopez,Match Report,,19,4,18.9,3.0,0,0,2020,Athletico Paranaense
2020-08-16,19:45,Série A,Matchweek 3,Sun,Away,L,1,3,Santos,1.4,1.8,67.0,,Wellington Martins,4-3-3,Anderson Daronco,Match Report,,12,2,21.0,0.0,0,0,2020,Athletico Paranaense
2020-08-19,19:30,Série A,Matchweek 4,Wed,Home,L,0,1,Palmeiras,0.8,0.5,55.0,,Wellington Martins,4-3-3,Caio Max Augusto Vieira,Match Report,,6,0,18.3,0.0,0,0,2020,Athletico Paranaense
2020-08-22,16:00,Série A,Matchweek 5,Sat,Home,L,0,1,Fluminense,0.6,0.7,65.0,,Wellington Martins,4-3-3,Daniel Nobre Bins,Match Report,,14,5,18.9,0.0,0,0,2020,Athletico Paranaense
2020-08-26,19:00,Série A,Matchweek 11,Wed,Away,L,0,1,São Paulo,0.9,1.1,43.0,,Wellington Martins,4-3-3,Marcelo de Lima Henrique,Match Report,,5,3,16.6,0.0,0,0,2020,Athletico Paranaense
2020-09-02,20:30,Série A,Matchweek 7,Wed,Home,D,1,1,Bragantino,1.0,1.3,57.0,,Wellington Martins,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,11,5,20.4,0.0,0,0,2020,Athletico Paranaense
2020-09-06,18:00,Série A,Matchweek 8,Sun,Away,L,0,1,Vasco da Gama,0.9,1.1,67.0,,Santos,4-1-4-1,Raphael Claus,Match Report,,14,4,20.7,0.0,0,0,2020,Athletico Paranaense
2020-09-09,17:30,Série A,Matchweek 9,Wed,Home,D,1,1,Botafogo (RJ),2.5,2.0,60.0,,Thiago Heleno,4-1-4-1,Vinicius Gonçalves Dias Araujo,Match Report,,16,3,23.7,1.0,0,1,2020,Athletico Paranaense
2020-09-12,16:30,Série A,Matchweek 10,Sat,Home,W,1,0,Coritiba,0.9,0.1,44.0,,Wellington Martins,4-4-2,Jean Pierre Goncalves Lima,Match Report,,10,2,19.0,0.0,0,0,2020,Athletico Paranaense
2020-09-15,18:15,Libertadores,Group stage,Tue,Away,W,3,2,bo Wilstermann,1.8,1.8,52.0,,Lucho González,4-2-2-2,Angelo Hermosilla,Match Report,,12,5,19.1,0.0,1,1,2020,Athletico Paranaense
2020-09-23,19:15,Libertadores,Group stage,Wed,Home,W,2,0,cl Colo-Colo,0.7,0.3,50.0,,Wellington Martins,4-3-3,Fernando Rapallini,Match Report,,10,4,22.5,1.0,0,0,2020,Athletico Paranaense
2020-09-26,19:00,Série A,Matchweek 12,Sat,Home,W,1,0,Bahia,1.1,1.3,55.0,,Thiago Heleno,4-3-3,Ricardo Marques Ribeiro,Match Report,,13,3,20.2,1.0,0,0,2020,Athletico Paranaense
2020-09-29,21:30,Libertadores,Group stage,Tue,Home,D,0,0,bo Wilstermann,2.2,0.2,71.0,,Wellington Martins,4-1-2-1-2◆,Patricio Loustau,Match Report,,21,5,15.9,1.0,0,0,2020,Athletico Paranaense
2020-10-04,16:00,Série A,Matchweek 13,Sun,Away,L,1,3,Flamengo,1.0,2.1,46.0,,Lucho González,4-3-3,Rodrigo D'Alonso Ferreira,Match Report,,10,3,15.3,1.0,0,0,2020,Athletico Paranaense
2020-10-08,19:00,Série A,Matchweek 14,Thu,Home,D,0,0,Ceará,0.6,0.7,62.0,,Wellington Martins,4-3-3,Wilton Sampaio,Match Report,,15,1,24.4,2.0,0,0,2020,Athletico Paranaense
2020-10-11,20:30,Série A,Matchweek 15,Sun,Away,L,1,2,Internacional,2.0,1.8,54.0,,Thiago Heleno,4-2-3-1,Bruno Arleu de Araujo,Match Report,,14,4,20.2,2.0,0,0,2020,Athletico Paranaense
2020-10-14,21:30,Série A,Matchweek 16,Wed,Home,L,0,1,Corinthians,1.0,1.5,61.0,,Thiago Heleno,4-2-3-1,Savio Pereira,Match Report,,16,9,18.8,0.0,0,0,2020,Athletico Paranaense
2020-10-17,19:00,Série A,Matchweek 17,Sat,Away,D,1,1,Atl Goianiense,2.2,1.0,64.0,,Thiago Heleno,4-3-3,Pablo Ramón Goncalves Pinheiro,Match Report,,18,6,17.0,0.0,0,0,2020,Athletico Paranaense
